 id cycle setting1 setting2 setting3 s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 s21 RUL label1 label2
10402 53 68 0.644 0.917 0.000 0.000 0.395 0.365 0.267 0.000 1.000 0.744 0.242 0.191 0.000 0.298 0.559 0.176 0.210 0.344 0.000 0.333 0.000 0.000 0.612 0.660 0.352 1 2
10403 53 69 0.339 0.833 0.000 0.000 0.443 0.434 0.305 0.000 1.000 0.643 0.212 0.198 0.000 0.304 0.614 0.250 0.217 0.526 0.000 0.333 0.000 0.000 0.465 0.485 0.349 1 2
10404 53 70 0.489 0.917 0.000 0.000 0.473 0.382 0.422 0.000 1.000 0.649 0.288 0.225 0.000 0.440 0.710 0.279 0.220 0.359 0.000 0.333 0.000 0.000 0.527 0.635 0.346 1 2
10405 53 71 0.489 0.250 0.000 0.000 0.446 0.395 0.377 0.000 1.000 0.554 0.258 0.163 0.000 0.351 0.657 0.294 0.205 0.506 0.000 0.333 0.000 0.000 0.574 0.412 0.343 1 2
10406 53 72 0.374 0.333 0.000 0.000 0.401 0.604 0.325 0.000 1.000 0.688 0.303 0.161 0.000 0.363 0.665 0.338 0.224 0.469 0.000 0.250 0.000 0.000 0.574 0.405 0.341 1 2
10407 53 73 0.437 0.583 0.000 0.000 0.386 0.387 0.502 0.000 1.000 0.681 0.273 0.203 0.000 0.470 0.563 0.309 0.233 0.259 0.000 0.333 0.000 0.000 0.504 0.662 0.338 1 2
10408 53 74 0.678 0.167 0.000 0.000 0.407 0.432 0.461 0.000 1.000 0.639 0.273 0.221 0.000 0.262 0.640 0.309 0.254 0.512 0.000 0.417 0.000 0.000 0.519 0.573 0.335 1 2
10409 53 75 0.241 0.833 0.000 0.000 0.343 0.326 0.428 0.000 1.000 0.675 0.318 0.195 0.000 0.315 0.706 0.176 0.226 0.319 0.000 0.500 0.000 0.000 0.612 0.629 0.332 1 2
10410 53 76 0.770 0.500 0.000 0.000 0.500 0.335 0.449 0.000 1.000 0.725 0.258 0.215 0.000 0.423 0.584 0.265 0.260 0.332 0.000 0.417 0.000 0.000 0.581 0.574 0.330 1 2
10411 53 77 0.580 0.167 0.000 0.000 0.292 0.374 0.331 0.000 1.000 0.544 0.288 0.211 0.000 0.464 0.672 0.324 0.243 0.299 0.000 0.417 0.000 0.000 0.620 0.492 0.327 1 2
10412 53 78 0.603 0.833 0.000 0.000 0.416 0.393 0.522 0.000 1.000 0.636 0.258 0.188 0.000 0.357 0.712 0.324 0.234 0.531 0.000 0.500 0.000 0.000 0.791 0.618 0.324 1 2
10413 53 79 0.546 0.333 0.000 0.000 0.352 0.305 0.234 0.000 1.000 0.723 0.273 0.160 0.000 0.375 0.710 0.338 0.232 0.376 0.000 0.417 0.000 0.000 0.721 0.607 0.321 1 2
10414 53 80 0.448 0.417 0.000 0.000 0.398 0.302 0.470 0.000 1.000 0.700 0.288 0.213 0.000 0.262 0.650 0.309 0.220 0.508 0.000 0.417 0.000 0.000 0.519 0.495 0.319 1 2
10415 53 81 0.310 0.417 0.000 0.000 0.325 0.476 0.464 0.000 1.000 0.657 0.182 0.179 0.000 0.351 0.620 0.250 0.222 0.296 0.000 0.417 0.000 0.000 0.589 0.531 0.316 1 2
10416 53 82 0.425 0.250 0.000 0.000 0.479 0.452 0.416 0.000 1.000 0.697 0.197 0.209 0.000 0.327 0.659 0.221 0.256 0.392 0.000 0.417 0.000 0.000 0.659 0.705 0.313 1 2
10417 53 83 0.511 0.417 0.000 0.000 0.458 0.469 0.298 0.000 1.000 0.546 0.242 0.196 0.000 0.238 0.755 0.265 0.274 0.366 0.000 0.500 0.000 0.000 0.543 0.565 0.310 1 2
10418 53 84 0.368 0.917 0.000 0.000 0.533 0.387 0.459 0.000 1.000 0.525 0.182 0.207 0.000 0.357 0.682 0.353 0.228 0.319 0.000 0.333 0.000 0.000 0.628 0.595 0.307 1 2
10419 53 85 0.603 0.750 0.000 0.000 0.416 0.336 0.524 0.000 1.000 0.576 0.227 0.185 0.000 0.310 0.635 0.235 0.260 0.418 0.000 0.250 0.000 0.000 0.535 0.605 0.305 1 2
10420 53 86 0.626 0.917 0.000 0.000 0.343 0.291 0.436 0.000 1.000 0.589 0.212 0.218 0.000 0.399 0.550 0.221 0.253 0.404 0.000 0.583 0.000 0.000 0.767 0.517 0.302 1 2
10421 53 87 0.621 0.667 0.000 0.000 0.491 0.411 0.487 0.000 1.000 0.572 0.258 0.196 0.000 0.363 0.661 0.176 0.250 0.287 0.000 0.333 0.000 0.000 0.581 0.604 0.299 1 2
10422 53 88 0.500 0.167 0.000 0.000 0.295 0.468 0.322 0.000 1.000 0.615 0.258 0.247 0.000 0.440 0.576 0.250 0.244 0.675 0.000 0.333 0.000 0.000 0.504 0.673 0.296 1 2
10423 53 89 0.500 0.583 0.000 0.000 0.334 0.471 0.428 0.000 1.000 0.594 0.242 0.204 0.000 0.369 0.684 0.294 0.227 0.367 0.000 0.417 0.000 0.000 0.744 0.464 0.294 1 2
10424 53 90 0.609 0.250 0.000 0.000 0.358 0.396 0.466 0.000 1.000 0.535 0.227 0.221 0.000 0.333 0.542 0.309 0.266 0.367 0.000 0.333 0.000 0.000 0.496 0.695 0.291 1 2
10425 53 91 0.580 0.333 0.000 0.000 0.343 0.357 0.394 0.000 1.000 0.646 0.242 0.196 0.000 0.369 0.601 0.324 0.223 0.254 0.000 0.417 0.000 0.000 0.612 0.609 0.288 1 2
10426 53 92 0.552 0.750 0.000 0.000 0.377 0.449 0.493 0.000 1.000 0.549 0.242 0.204 0.000 0.321 0.642 0.132 0.261 0.501 0.000 0.417 0.000 0.000 0.512 0.456 0.285 1 2
10427 53 93 0.615 0.833 0.000 0.000 0.527 0.306 0.377 0.000 1.000 0.601 0.242 0.229 0.000 0.435 0.699 0.309 0.269 0.362 0.000 0.333 0.000 0.000 0.620 0.591 0.283 1 2
10428 53 94 0.414 0.500 0.000 0.000 0.443 0.332 0.432 0.000 1.000 0.593 0.242 0.196 0.000 0.399 0.650 0.279 0.250 0.393 0.000 0.333 0.000 0.000 0.628 0.577 0.280 1 2
10429 53 95 0.621 0.417 0.000 0.000 0.419 0.349 0.516 0.000 1.000 0.628 0.288 0.187 0.000 0.375 0.563 0.250 0.254 0.412 0.000 0.417 0.000 0.000 0.612 0.506 0.277 1 2
10430 53 96 0.684 0.917 0.000 0.000 0.325 0.554 0.451 0.000 1.000 0.465 0.273 0.205 0.000 0.226 0.507 0.235 0.269 0.400 0.000 0.500 0.000 0.000 0.550 0.673 0.274 1 2
10431 53 97 0.523 0.917 0.000 0.000 0.343 0.225 0.420 0.000 1.000 0.599 0.333 0.177 0.000 0.399 0.706 0.176 0.246 0.368 0.000 0.333 0.000 0.000 0.543 0.785 0.271 1 2
10432 53 98 0.695 0.500 0.000 0.000 0.358 0.352 0.469 0.000 1.000 0.591 0.242 0.197 0.000 0.500 0.746 0.338 0.252 0.363 0.000 0.417 0.000 0.000 0.566 0.484 0.269 1 2
10433 53 99 0.425 0.167 0.000 0.000 0.470 0.371 0.594 0.000 1.000 0.530 0.152 0.211 0.000 0.417 0.638 0.235 0.259 0.349 0.000 0.417 0.000 0.000 0.659 0.550 0.266 1 2
10434 53 100 0.483 0.500 0.000 0.000 0.355 0.378 0.419 0.000 1.000 0.589 0.318 0.203 0.000 0.405 0.633 0.265 0.241 0.500 0.000 0.417 0.000 0.000 0.612 0.561 0.263 1 2
10435 53 101 0.529 0.250 0.000 0.000 0.322 0.390 0.299 0.000 1.000 0.713 0.258 0.222 0.000 0.429 0.552 0.279 0.242 0.280 0.000 0.500 0.000 0.000 0.643 0.495 0.260 1 2
10436 53 102 0.667 0.250 0.000 0.000 0.470 0.348 0.408 0.000 1.000 0.617 0.273 0.201 0.000 0.375 0.665 0.324 0.242 0.484 0.000 0.417 0.000 0.000 0.574 0.617 0.258 1 2
10437 53 103 0.195 0.750 0.000 0.000 0.425 0.500 0.441 0.000 1.000 0.588 0.303 0.218 0.000 0.363 0.670 0.338 0.237 0.257 0.000 0.250 0.000 0.000 0.659 0.408 0.255 1 2
10438 53 104 0.253 0.167 0.000 0.000 0.575 0.467 0.324 0.000 1.000 0.668 0.258 0.240 0.000 0.470 0.663 0.324 0.229 0.349 0.000 0.417 0.000 0.000 0.558 0.594 0.252 1 2
10439 53 105 0.437 0.917 0.000 0.000 0.503 0.363 0.309 0.000 1.000 0.583 0.258 0.217 0.000 0.274 0.584 0.265 0.251 0.516 0.000 0.417 0.000 0.000 0.519 0.586 0.249 1 2
10440 53 106 0.448 0.250 0.000 0.000 0.386 0.434 0.402 0.000 1.000 0.623 0.227 0.253 0.000 0.381 0.576 0.235 0.266 0.445 0.000 0.250 0.000 0.000 0.558 0.529 0.247 1 2
10441 53 107 0.368 0.333 0.000 0.000 0.398 0.388 0.472 0.000 1.000 0.610 0.197 0.228 0.000 0.369 0.591 0.265 0.244 0.342 0.000 0.417 0.000 0.000 0.535 0.658 0.244 1 2
10442 53 108 0.667 0.917 0.000 0.000 0.476 0.464 0.452 0.000 1.000 0.425 0.288 0.213 0.000 0.381 0.606 0.324 0.238 0.513 0.000 0.500 0.000 0.000 0.605 0.616 0.241 1 2
10443 53 109 0.598 0.833 0.000 0.000 0.277 0.431 0.373 0.000 1.000 0.531 0.273 0.200 0.000 0.381 0.650 0.294 0.244 0.361 0.000 0.500 0.000 0.000 0.457 0.554 0.238 1 2
10444 53 110 0.569 0.333 0.000 0.000 0.404 0.319 0.409 0.000 1.000 0.643 0.288 0.217 0.000 0.286 0.601 0.265 0.300 0.473 0.000 0.417 0.000 0.000 0.651 0.390 0.235 1 2
10445 53 111 0.328 0.167 0.000 0.000 0.410 0.408 0.393 0.000 1.000 0.626 0.333 0.229 0.000 0.321 0.695 0.309 0.257 0.363 0.000 0.417 0.000 0.000 0.535 0.494 0.233 1 2
10446 53 112 0.425 0.583 0.000 0.000 0.512 0.449 0.415 0.000 1.000 0.481 0.227 0.247 0.000 0.315 0.580 0.206 0.289 0.302 0.000 0.417 0.000 0.000 0.659 0.560 0.230 1 2
10447 53 113 0.506 0.500 0.000 0.000 0.449 0.315 0.502 0.000 1.000 0.610 0.273 0.228 0.000 0.345 0.629 0.279 0.278 0.563 0.000 0.417 0.000 0.000 0.473 0.547 0.227 1 2
10448 53 114 0.305 0.833 0.000 0.000 0.407 0.487 0.515 0.000 1.000 0.407 0.227 0.240 0.000 0.417 0.490 0.235 0.280 0.491 0.000 0.417 0.000 0.000 0.504 0.591 0.224 1 2
10449 53 115 0.414 0.667 0.000 0.000 0.404 0.402 0.479 0.000 1.000 0.556 0.273 0.243 0.000 0.292 0.616 0.235 0.288 0.339 0.000 0.417 0.000 0.000 0.519 0.662 0.222 1 2
10450 53 116 0.506 0.583 0.000 0.000 0.361 0.385 0.361 0.000 1.000 0.607 0.227 0.213 0.000 0.476 0.661 0.338 0.280 0.348 0.000 0.417 0.000 0.000 0.597 0.477 0.219 1 2
10451 53 117 0.546 0.667 0.000 0.000 0.449 0.488 0.477 0.000 1.000 0.443 0.258 0.232 0.000 0.304 0.644 0.279 0.267 0.330 0.000 0.333 0.000 0.000 0.426 0.504 0.216 1 2
10452 53 118 0.483 0.333 0.000 0.000 0.419 0.429 0.359 0.000 1.000 0.572 0.212 0.239 0.000 0.411 0.633 0.279 0.289 0.341 0.000 0.250 0.000 0.000 0.682 0.577 0.213 1 2
10453 53 119 0.483 0.333 0.000 0.000 0.482 0.526 0.411 0.000 1.000 0.523 0.242 0.213 0.000 0.435 0.586 0.265 0.285 0.465 0.000 0.333 0.000 0.000 0.550 0.638 0.211 1 2
10454 53 120 0.546 0.333 0.000 0.000 0.358 0.467 0.405 0.000 1.000 0.597 0.152 0.211 0.000 0.321 0.601 0.235 0.276 0.468 0.000 0.417 0.000 0.000 0.512 0.482 0.208 1 2
10455 53 121 0.828 0.250 0.000 0.000 0.446 0.437 0.444 0.000 1.000 0.564 0.212 0.242 0.000 0.435 0.546 0.206 0.286 0.515 0.000 0.583 0.000 0.000 0.504 0.478 0.205 1 2
10456 53 122 0.385 0.750 0.000 0.000 0.506 0.306 0.418 0.000 1.000 0.486 0.212 0.257 0.000 0.440 0.652 0.309 0.252 0.482 0.000 0.417 0.000 0.000 0.605 0.684 0.202 1 2
10457 53 123 0.489 0.333 0.000 0.000 0.636 0.526 0.510 0.000 1.000 0.691 0.288 0.259 0.000 0.393 0.546 0.324 0.299 0.523 0.000 0.500 0.000 0.000 0.426 0.452 0.199 1 2
10458 53 124 0.563 0.750 0.000 0.000 0.497 0.441 0.475 0.000 1.000 0.462 0.333 0.274 0.000 0.429 0.629 0.265 0.288 0.521 0.000 0.583 0.000 0.000 0.574 0.555 0.197 1 2
10459 53 125 0.638 0.667 0.000 0.000 0.599 0.351 0.564 0.000 1.000 0.604 0.288 0.259 0.000 0.298 0.505 0.338 0.277 0.452 0.000 0.417 0.000 0.000 0.504 0.577 0.194 1 2
10460 53 126 0.437 0.667 0.000 0.000 0.467 0.321 0.465 0.000 1.000 0.562 0.242 0.269 0.000 0.429 0.586 0.279 0.304 0.415 0.000 0.417 0.000 0.000 0.550 0.572 0.191 1 2
10461 53 127 0.552 0.417 0.000 0.000 0.392 0.419 0.461 0.000 1.000 0.520 0.303 0.251 0.000 0.488 0.614 0.265 0.293 0.432 0.000 0.417 0.000 0.000 0.566 0.553 0.188 1 2
10462 53 128 0.563 0.667 0.000 0.000 0.389 0.332 0.482 0.000 1.000 0.531 0.258 0.277 0.000 0.417 0.586 0.279 0.310 0.325 0.000 0.500 0.000 0.000 0.574 0.552 0.186 1 2
10463 53 129 0.328 0.083 0.000 0.000 0.419 0.340 0.542 0.000 1.000 0.509 0.227 0.268 0.000 0.423 0.514 0.368 0.293 0.349 0.000 0.417 0.000 0.000 0.597 0.516 0.183 1 2
10464 53 130 0.569 0.250 0.000 0.000 0.533 0.510 0.378 0.000 1.000 0.589 0.288 0.255 0.000 0.387 0.638 0.338 0.280 0.446 0.000 0.333 0.000 0.000 0.419 0.419 0.180 1 2
10465 53 131 0.443 0.833 0.000 0.000 0.289 0.448 0.562 0.000 1.000 0.651 0.318 0.283 0.000 0.548 0.667 0.265 0.302 0.415 0.000 0.417 0.000 0.000 0.628 0.477 0.177 1 2
10466 53 132 0.684 0.417 0.000 0.000 0.431 0.274 0.487 0.000 1.000 0.531 0.273 0.254 0.000 0.387 0.505 0.382 0.301 0.572 0.000 0.500 0.000 0.000 0.481 0.453 0.175 1 2
10467 53 133 0.632 0.250 0.000 0.000 0.380 0.458 0.593 0.000 1.000 0.559 0.258 0.243 0.000 0.399 0.612 0.353 0.290 0.525 0.000 0.333 0.000 0.000 0.473 0.653 0.172 1 2
10468 53 134 0.437 0.667 0.000 0.000 0.572 0.539 0.424 0.000 1.000 0.528 0.318 0.279 0.000 0.548 0.723 0.250 0.277 0.625 0.000 0.500 0.000 0.000 0.512 0.495 0.169 1 2
10469 53 135 0.460 0.417 0.000 0.000 0.569 0.551 0.458 0.000 1.000 0.602 0.303 0.301 0.000 0.345 0.644 0.294 0.313 0.346 0.000 0.417 0.000 0.000 0.659 0.464 0.166 1 2
10470 53 136 0.764 0.750 0.000 0.000 0.386 0.505 0.485 0.000 1.000 0.556 0.242 0.262 0.000 0.476 0.552 0.265 0.306 0.604 0.000 0.500 0.000 0.000 0.442 0.368 0.163 1 2
10471 53 137 0.511 0.500 0.000 0.000 0.500 0.339 0.400 0.000 1.000 0.610 0.288 0.294 0.000 0.405 0.490 0.294 0.307 0.487 0.000 0.417 0.000 0.000 0.504 0.478 0.161 1 2
10472 53 138 0.603 0.167 0.000 0.000 0.419 0.344 0.465 0.000 1.000 0.486 0.288 0.290 0.000 0.458 0.657 0.294 0.322 0.403 0.000 0.333 0.000 0.000 0.457 0.628 0.158 1 2
10473 53 139 0.500 0.250 0.000 0.000 0.398 0.398 0.598 0.000 1.000 0.700 0.212 0.276 0.000 0.488 0.565 0.279 0.307 0.553 0.000 0.417 0.000 0.000 0.504 0.564 0.155 1 2
10474 53 140 0.466 0.250 0.000 0.000 0.512 0.580 0.510 0.000 1.000 0.560 0.318 0.310 0.000 0.369 0.627 0.309 0.317 0.395 0.000 0.417 0.000 0.000 0.488 0.393 0.152 1 2
10475 53 141 0.626 0.583 0.000 0.000 0.518 0.413 0.432 0.000 1.000 0.557 0.242 0.291 0.000 0.512 0.640 0.250 0.307 0.581 0.000 0.417 0.000 0.000 0.434 0.331 0.150 1 2
10476 53 142 0.448 0.667 0.000 0.000 0.419 0.373 0.526 0.000 1.000 0.546 0.318 0.312 0.000 0.423 0.448 0.279 0.318 0.633 0.000 0.500 0.000 0.000 0.264 0.507 0.147 1 2
10477 53 143 0.379 0.333 0.000 0.000 0.512 0.626 0.533 0.000 1.000 0.548 0.258 0.321 0.000 0.536 0.640 0.265 0.364 0.420 0.000 0.417 0.000 0.000 0.395 0.467 0.144 1 2
10478 53 144 0.506 0.500 0.000 0.000 0.235 0.500 0.473 0.000 1.000 0.470 0.242 0.292 0.000 0.423 0.567 0.235 0.326 0.485 0.000 0.417 0.000 0.000 0.597 0.448 0.141 1 2
10479 53 145 0.649 0.333 0.000 0.000 0.361 0.479 0.533 0.000 1.000 0.467 0.288 0.324 0.000 0.452 0.578 0.279 0.334 0.368 0.000 0.500 0.000 0.000 0.550 0.577 0.139 1 2
10480 53 146 0.615 0.250 0.000 0.000 0.578 0.529 0.469 0.000 1.000 0.525 0.303 0.278 0.000 0.482 0.495 0.353 0.328 0.574 0.000 0.417 0.000 0.000 0.488 0.560 0.136 1 2
10481 53 147 0.598 0.333 0.000 0.000 0.515 0.281 0.459 0.000 1.000 0.565 0.288 0.320 0.000 0.411 0.644 0.265 0.337 0.576 0.000 0.500 0.000 0.000 0.612 0.498 0.133 1 2
10482 53 148 0.437 0.417 0.000 0.000 0.491 0.600 0.469 0.000 1.000 0.481 0.333 0.306 0.000 0.524 0.394 0.235 0.338 0.462 0.000 0.417 0.000 0.000 0.395 0.545 0.130 1 2
10483 53 149 0.707 0.667 0.000 0.000 0.446 0.626 0.513 0.000 1.000 0.473 0.318 0.324 0.000 0.458 0.559 0.265 0.355 0.293 0.000 0.500 0.000 0.000 0.512 0.338 0.127 1 2
10484 53 150 0.443 0.917 0.000 0.000 0.633 0.383 0.458 0.000 1.000 0.481 0.318 0.339 0.000 0.464 0.505 0.309 0.349 0.556 0.000 0.417 0.000 0.000 0.496 0.567 0.125 1 2
10485 53 151 0.638 0.583 0.000 0.000 0.545 0.530 0.658 0.000 1.000 0.485 0.258 0.310 0.000 0.530 0.505 0.382 0.330 0.481 0.000 0.417 0.000 0.000 0.302 0.454 0.122 1 2
10486 53 152 0.741 0.833 0.000 0.000 0.410 0.407 0.562 0.000 1.000 0.456 0.318 0.289 0.000 0.429 0.514 0.309 0.369 0.469 0.000 0.417 0.000 0.000 0.419 0.549 0.119 1 2
10487 53 153 0.477 0.917 0.000 0.000 0.551 0.517 0.521 0.000 1.000 0.446 0.273 0.315 0.000 0.530 0.716 0.294 0.367 0.484 0.000 0.417 0.000 0.000 0.357 0.352 0.116 1 2
10488 53 154 0.374 0.667 0.000 0.000 0.548 0.546 0.423 0.000 1.000 0.465 0.258 0.313 0.000 0.494 0.456 0.353 0.360 0.575 0.000 0.583 0.000 0.000 0.473 0.423 0.114 1 2
10489 53 155 0.586 0.667 0.000 0.000 0.587 0.440 0.606 0.000 1.000 0.467 0.242 0.342 0.000 0.351 0.433 0.279 0.369 0.670 0.000 0.500 0.000 0.000 0.481 0.533 0.111 1 2
10490 53 156 0.707 0.333 0.000 0.000 0.509 0.427 0.483 0.000 1.000 0.424 0.348 0.340 0.000 0.613 0.471 0.294 0.377 0.495 0.000 0.500 0.000 0.000 0.488 0.419 0.108 1 2
10491 53 157 0.489 0.917 0.000 0.000 0.648 0.581 0.326 0.000 1.000 0.596 0.303 0.304 0.000 0.464 0.324 0.324 0.390 0.472 0.000 0.667 0.000 0.000 0.442 0.493 0.105 1 2
10492 53 158 0.500 0.083 0.000 0.000 0.422 0.335 0.548 0.000 1.000 0.483 0.227 0.350 0.000 0.476 0.407 0.309 0.379 0.495 0.000 0.417 0.000 0.000 0.426 0.517 0.102 1 2
10493 53 159 0.517 0.333 0.000 0.000 0.524 0.499 0.546 0.000 1.000 0.520 0.288 0.377 0.000 0.435 0.601 0.368 0.412 0.608 0.000 0.417 0.000 0.000 0.481 0.456 0.100 1 2
10494 53 160 0.483 0.167 0.000 0.000 0.407 0.471 0.521 0.000 1.000 0.386 0.303 0.367 0.000 0.536 0.546 0.353 0.412 0.653 0.000 0.417 0.000 0.000 0.442 0.428 0.097 1 2
10495 53 161 0.178 0.750 0.000 0.000 0.554 0.553 0.568 0.000 1.000 0.493 0.242 0.364 0.000 0.577 0.503 0.397 0.400 0.458 0.000 0.500 0.000 0.000 0.496 0.400 0.094 1 2
10496 53 162 0.483 0.667 0.000 0.000 0.657 0.404 0.497 0.000 1.000 0.528 0.318 0.368 0.000 0.530 0.450 0.309 0.390 0.583 0.000 0.583 0.000 0.000 0.295 0.519 0.091 1 2
10497 53 163 0.586 0.917 0.000 0.000 0.678 0.498 0.619 0.000 1.000 0.424 0.258 0.356 0.000 0.571 0.512 0.324 0.411 0.444 0.000 0.583 0.000 0.000 0.395 0.468 0.089 1 2
10498 53 164 0.471 0.667 0.000 0.000 0.630 0.482 0.694 0.000 1.000 0.428 0.394 0.400 0.000 0.506 0.356 0.309 0.396 0.516 0.000 0.667 0.000 0.000 0.419 0.398 0.086 1 2
10499 53 165 0.270 0.667 0.000 0.000 0.608 0.488 0.539 0.000 1.000 0.557 0.318 0.373 0.000 0.548 0.416 0.279 0.425 0.499 0.000 0.500 0.000 0.000 0.496 0.425 0.083 1 2
10500 53 166 0.649 0.417 0.000 0.000 0.575 0.579 0.507 0.000 1.000 0.443 0.273 0.394 0.000 0.560 0.578 0.324 0.451 0.546 0.000 0.583 0.000 0.000 0.450 0.362 0.080 1 2
10501 53 167 0.638 0.250 0.000 0.000 0.569 0.540 0.674 0.000 1.000 0.562 0.333 0.393 0.000 0.554 0.435 0.309 0.428 0.455 0.000 0.417 0.000 0.000 0.357 0.351 0.078 1 2
10502 53 168 0.764 0.167 0.000 0.000 0.563 0.641 0.648 0.000 1.000 0.390 0.333 0.388 0.000 0.554 0.495 0.294 0.451 0.603 0.000 0.583 0.000 0.000 0.380 0.487 0.075 1 2
10503 53 169 0.402 0.250 0.000 0.000 0.759 0.625 0.636 0.000 1.000 0.517 0.348 0.424 0.000 0.631 0.456 0.397 0.428 0.636 0.000 0.417 0.000 0.000 0.271 0.404 0.072 1 2
10504 53 170 0.466 0.083 0.000 0.000 0.545 0.542 0.669 0.000 1.000 0.483 0.258 0.448 0.000 0.524 0.335 0.324 0.458 0.656 0.000 0.583 0.000 0.000 0.364 0.396 0.069 1 2
10505 53 171 0.517 0.750 0.000 0.000 0.560 0.523 0.582 0.000 1.000 0.452 0.258 0.450 0.000 0.435 0.416 0.382 0.489 0.656 0.000 0.667 0.000 0.000 0.457 0.510 0.066 1 2
10506 53 172 0.448 0.500 0.000 0.000 0.602 0.453 0.588 0.000 1.000 0.322 0.318 0.456 0.000 0.542 0.377 0.338 0.457 0.559 0.000 0.667 0.000 0.000 0.388 0.382 0.064 1 2
10507 53 173 0.517 0.250 0.000 0.000 0.657 0.655 0.421 0.000 1.000 0.417 0.318 0.455 0.000 0.560 0.426 0.309 0.489 0.663 0.000 0.583 0.000 0.000 0.388 0.378 0.061 1 2
10508 53 174 0.621 0.333 0.000 0.000 0.578 0.659 0.677 0.000 1.000 0.469 0.227 0.497 0.000 0.613 0.488 0.309 0.503 0.620 0.000 0.417 0.000 0.000 0.419 0.259 0.058 1 2
10509 53 175 0.466 0.667 0.000 0.000 0.602 0.557 0.583 0.000 1.000 0.485 0.227 0.499 0.000 0.631 0.503 0.353 0.511 0.507 0.000 0.583 0.000 0.000 0.372 0.386 0.055 1 2
10510 53 176 0.655 0.333 0.000 0.000 0.557 0.501 0.581 0.000 1.000 0.488 0.318 0.451 0.000 0.554 0.356 0.279 0.472 0.572 0.000 0.583 0.000 0.000 0.372 0.430 0.053 1 2
10511 53 177 0.839 0.583 0.000 0.000 0.651 0.579 0.554 0.000 1.000 0.452 0.379 0.479 0.000 0.661 0.377 0.368 0.466 0.715 0.000 0.500 0.000 0.000 0.496 0.539 0.050 1 2
10512 53 178 0.420 0.167 0.000 0.000 0.443 0.554 0.701 0.000 1.000 0.427 0.333 0.483 0.000 0.661 0.516 0.324 0.517 0.531 0.000 0.583 0.000 0.000 0.349 0.308 0.047 1 2
10513 53 179 0.489 0.333 0.000 0.000 0.500 0.562 0.666 0.000 1.000 0.464 0.303 0.495 0.000 0.607 0.399 0.324 0.527 0.584 0.000 0.667 0.000 0.000 0.349 0.402 0.044 1 2
10514 53 180 0.339 0.083 0.000 0.000 0.599 0.626 0.546 0.000 1.000 0.409 0.333 0.529 0.000 0.649 0.330 0.397 0.513 0.547 0.000 0.667 0.000 0.000 0.388 0.401 0.042 1 2
10515 53 181 0.230 0.750 0.000 0.000 0.596 0.601 0.707 0.000 1.000 0.341 0.303 0.522 0.000 0.631 0.333 0.382 0.554 0.702 0.000 0.583 0.000 0.000 0.279 0.366 0.039 1 2
10516 53 182 0.534 0.667 0.000 0.000 0.623 0.557 0.717 0.000 1.000 0.372 0.303 0.535 0.000 0.625 0.386 0.456 0.497 0.642 0.000 0.500 0.000 0.000 0.364 0.397 0.036 1 2
10517 53 183 0.391 0.750 0.000 0.000 0.639 0.579 0.780 0.000 1.000 0.440 0.379 0.546 0.000 0.738 0.369 0.279 0.553 0.677 0.000 0.750 0.000 0.000 0.388 0.300 0.033 1 2
10518 53 184 0.661 0.333 0.000 0.000 0.834 0.602 0.723 0.000 1.000 0.366 0.348 0.524 0.000 0.708 0.290 0.397 0.567 0.604 0.000 0.583 0.000 0.000 0.287 0.410 0.030 1 2
10519 53 185 0.672 0.917 0.000 0.000 0.672 0.640 0.642 0.000 1.000 0.411 0.394 0.540 0.000 0.589 0.367 0.368 0.585 0.638 0.000 0.667 0.000 0.000 0.364 0.304 0.028 1 2
10520 53 186 0.351 0.500 0.000 0.000 0.768 0.707 0.662 0.000 1.000 0.388 0.394 0.571 0.000 0.696 0.365 0.397 0.585 0.626 0.000 0.750 0.000 0.000 0.357 0.269 0.025 1 2
10521 53 187 0.471 0.333 0.000 0.000 0.750 0.641 0.746 0.000 1.000 0.351 0.394 0.562 0.000 0.714 0.433 0.412 0.594 0.740 0.000 0.583 0.000 0.000 0.310 0.349 0.022 1 2
10522 53 188 0.420 0.500 0.000 0.000 0.669 0.761 0.632 0.000 1.000 0.335 0.394 0.568 0.000 0.667 0.405 0.382 0.612 0.622 0.000 0.833 0.000 0.000 0.256 0.372 0.019 1 2
10523 53 189 0.592 0.083 0.000 0.000 0.877 0.688 0.790 0.000 1.000 0.311 0.379 0.578 0.000 0.738 0.324 0.426 0.622 0.816 0.000 0.750 0.000 0.000 0.116 0.324 0.017 1 2
10524 53 190 0.621 0.333 0.000 0.000 0.822 0.625 0.668 0.000 1.000 0.382 0.379 0.584 0.000 0.696 0.313 0.368 0.630 0.741 0.000 0.750 0.000 0.000 0.240 0.157 0.014 1 2
10525 53 191 0.408 0.750 0.000 0.000 0.889 0.809 0.719 0.000 1.000 0.320 0.348 0.622 0.000 0.696 0.277 0.368 0.666 0.706 0.000 0.833 0.000 0.000 0.326 0.412 0.011 1 2
10526 53 192 0.351 0.833 0.000 0.000 0.611 0.786 0.806 0.000 1.000 0.248 0.439 0.617 0.000 0.774 0.237 0.471 0.647 0.677 0.000 0.750 0.000 0.000 0.233 0.361 0.008 1 2
